Time,Attribute,State,Phase
5725.000000005821,,, START
525527.0000000019,cool,1,ON_TCATA
606347.6250000094,,, S_STOPPED
623973.7500000047,,, START
1224255.4600000004,,, S_STOPPED
,cool,,DOM_SENSE
