Time,Attribute,State,Phase
67283.70999998879,,, START
459750.2450000029,cool,1,ON_TCATA
648482.0400000317,tingling,1,ON_TCATA
667342.415000021,,, S_STOPPED
686329.7499999753,,, START
689859.0800000238,tingling,0,OFF_TCATA
1288024.540000013,,, S_STOPPED
,cool,,DOM_SENSE
