Time,Attribute,State,Phase
36766.45499999722,,, START
179554.33500000072,cool,1,ON_TCATA
487006.4149999962,tingling,1,ON_TCATA
636288.2899999968,,, S_STOPPED
656001.29,,, START
669319.789999994,tingling,0,OFF_TCATA
1262881.874999999,,, S_STOPPED
,cool,,DOM_SENSE
