Time,Attribute,State,Phase
5858.4200000004785,,, START
36102.129999999306,cool,1,ON_TCATA
348993.00500000024,tingling,1,ON_TCATA
475017.29500000144,stinging,1,ON_TCATA
606944.9600000008,,, S_STOPPED
628286.795,,, START
631340.795,stinging,0,OFF_TCATA
632457.4199999989,tingling,0,OFF_TCATA
673255.0450000017,tingling,1,OFF_TCATA
1005714.3350000005,tingling,0,OFF_TCATA
1210416.9599999986,cool,0,OFF_TCATA
1228578.5849999993,,, S_STOPPED
,cool,,DOM_SENSE
