Time,Attribute,State,Phase
6617.080000003625,,, START
68226.29000000597,cool,1,ON_TCATA
440284.9950000018,tingling,1,ON_TCATA
606887.2850000043,,, S_STOPPED
622228.535000002,,, START
1222312.8300000026,,, S_STOPPED
,cool,,DOM_SENSE
