Time,Attribute,State,Phase
96122.79500000295,,, START
641477.0850000059,stinging,1,ON_TCATA
700263.5050000099,,, S_STOPPED
716855.5900000065,,, START
720845.5900000117,stinging,0,OFF_TCATA
721774.8750000028,tingling,1,OFF_TCATA
722543.2950000104,cool,1,OFF_TCATA
1316874.125000002,,, S_STOPPED
,cool,,DOM_SENSE
