Time,Attribute,State,Phase
30470.249999998487,,, START
87369.54500000138,cool,1,ON_TCATA
631487.835,,, S_STOPPED
666734.919999999,,, START
1252010.3799999997,cool,0,OFF_TCATA
1266860.0850000002,,, S_STOPPED
,cool,,DOM_SENSE
