Time,Attribute,State,Phase
67525.12500000012,,, START
73956.5050000092,cool,1,ON_TCATA
356451.9600000058,tingling,1,ON_TCATA
668338.4150000056,,, S_STOPPED
683298.2100000081,,, START
1283828.0850000011,,, S_STOPPED
,cool,,DOM_SENSE
