Time,Attribute,State,Phase
84323.87499999822,,, START
107753.41000000117,cool,1,ON_TCATA
257270.744999998,tingling,1,ON_TCATA
684352.8299999998,,, S_STOPPED
703613.9949999996,,, START
707831.2899999982,tingling,0,OFF_TCATA
1305877.6649999963,,, S_STOPPED
,cool,,DOM_SENSE
