Time,Attribute,State,Phase
13176.540000000386,,, START
93262.70999999542,cool,1,ON_TCATA
96682.0000000007,stinging,1,ON_TCATA
461171.2100000004,burning,1,ON_TCATA
617797.1249999973,,, S_STOPPED
630654.8349999939,,, START
633555.4149999953,burning,0,OFF_TCATA
634266.5849999903,stinging,0,OFF_TCATA
668863.8349999965,stinging,1,OFF_TCATA
825816.9149999885,stinging,0,OFF_TCATA
1232818.5450000018,,, S_STOPPED
,cool,,DOM_SENSE
