Time,Attribute,State,Phase
616129,,, START
631433,cool,1,ON_TCATA
1232011,,, S_STOPPED
1233117,,, START
1608127,stinging,1,OFF_TCATA
1611511,painful,1,OFF_TCATA
1626408,painful,0,OFF_TCATA
1689358,stinging,0,OFF_TCATA
2054810,cool,0,OFF_TCATA
2355832,,, S_STOPPED
,cool,,DOM_SENSE
