Time,Attribute,State,Phase
265779,,, START
304814,warm,1,ON_TCATA
335772,burning,1,ON_TCATA
413992,burning,0,ON_TCATA
413993,burning,1,ON_TCATA
414605,burning,0,ON_TCATA
778654,tingling,1,ON_TCATA
790471,tingling,0,ON_TCATA
869963,,, S_STOPPED
900037,,, START
912692,warm,0,OFF_TCATA
915709,cool,1,OFF_TCATA
978164,cool,0,OFF_TCATA
1011660,warm,1,OFF_TCATA
1020948,warm,0,OFF_TCATA
1032381,cool,1,OFF_TCATA
1243422,cool,0,OFF_TCATA
1525198,,, S_STOPPED
,warm,,DOM_SENSE
