Time,Attribute,State,Phase
69002,,, START
105681,cool,1,ON_TCATA
172041,stinging,1,ON_TCATA
220249,stinging,0,ON_TCATA
753658,,, S_STOPPED
754781,,, START
974835,cool,0,OFF_TCATA
1502646,,, S_STOPPED
,cool,,DOM_SENSE

