Time,Attribute,State,Phase
3264789,,, START
3775514,warm,1,ON_TCATA
3868383,,, S_STOPPED
3890419,,, START
3903708,warm,0,OFF_TCATA
4496017,,, S_STOPPED
,warm,,DOM_SENSE
