Time,Attribute,State,Phase
211182.5600000011,,, START
672122.4700000021,warm,1,ON_TCATA
813492.425000004,,, S_STOPPED
836958.6899999995,,, START
854080.5450000043,warm,0,OFF_TCATA
1438845.4999999958,,, S_STOPPED
,warm,,DOM_SENSE
