Time,Attribute,State,Phase
157236.47500001243,,, START
274535.5300000083,warm,1,ON_TCATA
304596.2150000123, increasing sensation,1,ON_TCATA
447388.70500000485,tingling,1,ON_TCATA
541221.8250000005,stinging,1,ON_TCATA
766247.3300000129,,, S_STOPPED
825289.9850000103,,, START
838919.2299999995,stinging,0,OFF_TCATA
1315675.1600000134,tingling,0,OFF_TCATA
1427529.125000001,,, S_STOPPED
,warm,,DOM_SENSE
