Time,Attribute,State,Phase
1150164.9650000036,,, START
1273683.3750000005,cool,1,ON_TCATA
1327720.0700000029, decreasing sensation,1,ON_TCATA
1751620.5499999996,,, S_STOPPED
1776694.4750000038,,, START
1793951.4049999998,cool,0,OFF_TCATA
1796600.2750000043, decreasing sensation,0,OFF_TCATA
2377641.245000006,,, S_STOPPED
,cool,,DOM_SENSE
