Time,Attribute,State,Phase
704913,,, START
757000,cool,1,ON_TCATA
757760,tingling,1,ON_TCATA
813728,tingling,0,ON_TCATA
974808,numbness,1,ON_TCATA
1308093,,, S_STOPPED
1334193,,, START
1370872,itching,1,OFF_TCATA
1456168,numbness,0,OFF_TCATA
1866631,itching,0,OFF_TCATA
1939528,,, S_STOPPED
,cool,,DOM_SENSE
