Time,Attribute,State,Phase
136018.00000001094,,, START
271492.7800000005,stinging,1,ON_TCATA
287418.08999999193,painful,1,ON_TCATA
737255.1699999894,,, S_STOPPED
762953.6350000126,,, START
777206.9450000126, increasing sensation,1,OFF_TCATA
908445.7300000067,painful,0,OFF_TCATA
988064.1450000112,stinging,0,OFF_TCATA
989609.2000000062, increasing sensation,0,OFF_TCATA
1363309.4449999917,,, S_STOPPED
,stinging,,DOM_SENSE
