Time,Attribute,State,Phase
238638.7200000463,,, START
303433.03499999456,cool,1,ON_TCATA
364463.33500003675,cool,0,ON_TCATA
591675.6950000417,tingling,1,ON_TCATA
752380.5200000061,itching,1,ON_TCATA
841225.3999999957,,, S_STOPPED
873682.7749999939,,, START
962057.3050000239,itching,0,OFF_TCATA
1051321.740000043,tingling,0,OFF_TCATA
1474895.775000041,,, S_STOPPED
,,,DOM_SENSE
