Time,Attribute,State,Phase
46916,,, START
310247,tingling,1,ON_TCATA
379072,stinging,1,ON_TCATA
380782,painful,1,ON_TCATA
471782,burning,1,ON_TCATA
543191,tingling,0,ON_TCATA
648682,,, S_STOPPED
677311,,, START
989001,stinging,0,OFF_TCATA
1066254,painful,0,OFF_TCATA
1066886,burning,0,OFF_TCATA
1280692,,, S_STOPPED
,painful,,DOM_SENSE
