Time,Attribute,State,Phase
614086,,, START
761057,cool,1,ON_TCATA
971834,itching,1,ON_TCATA
1219098,,, S_STOPPED
1247192,,, START
1791234,cool,0,OFF_TCATA
1855568,,, S_STOPPED
,cool,,DOM_SENSE
