Time,Attribute,State,Phase
485669.6200000006,,, START
635268.2050000003,cool,1,ON_TCATA
709751.1300000043,tingling,1,ON_TCATA
1094869.415000001,,, S_STOPPED
1119361.6050000056,,, START
1130287.6749999996,tingling,0,OFF_TCATA
1135174.460000002,itching,1,OFF_TCATA
1338142.7100000002,itching,0,OFF_TCATA
1720618.445,,, S_STOPPED
,cool,,DOM_SENSE
