Time,Attribute,State,Phase
97939.62499999907,,, START
149924.30499999318,stinging,1,ON_TCATA
215444.4599999988,painful,1,ON_TCATA
697772.2650000069,,, S_STOPPED
730070.7549999934,,, START
758269.3650000147, increasing sensation,1,OFF_TCATA
1052069.9550000136,burning,1,OFF_TCATA
1287103.774999996,painful,0,OFF_TCATA
1288437.4750000134,stinging,0,OFF_TCATA
1290257.7100000053, increasing sensation,0,OFF_TCATA
1335568.180000002,,, S_STOPPED
,stinging,,DOM_SENSE
