Time,Attribute,State,Phase
3426082.8349999795,,, START
3961324.2500000047,warm,1,ON_TCATA
4027091.2899999823,,, S_STOPPED
4038738.2499999944,,, START
4160833.164999989,warm,0,OFF_TCATA
4639570.290000003,,, S_STOPPED
,,,DOM_SENSE
