Time,Attribute,State,Phase
192342,,, START
384408,tingling,1,ON_TCATA
529153,cool,1,ON_TCATA
529913,warm,1,ON_TCATA
760464,cool,0,ON_TCATA
760992,warm,0,ON_TCATA
762248,burning,1,ON_TCATA
794043,,, S_STOPPED
818354,,, START
924608,burning,0,OFF_TCATA
1255232,tingling,0,OFF_TCATA
1256241, decreasing sensation,1,OFF_TCATA
1420210,,, S_STOPPED
,tingling,,DOM_SENSE
