Time,Attribute,State,Phase
1242909.249999997,,, START
1856651.210000011,burning,1,ON_TCATA
1857413.665,,, S_STOPPED
1860797.9200000118,,, START
2078401.3750000158, increasing sensation,1,OFF_TCATA
2460907.5850000083,,, S_STOPPED
,burning,,DOM_SENSE
