Time,Attribute,State,Phase
136396.50000000256,,, START
441229.25000000396,itching,1,ON_TCATA
566827.7499999967,stinging,1,ON_TCATA
714763.9599999966, increasing sensation,1,ON_TCATA
737958.335000003,,, S_STOPPED
782136.7900000041,,, START
1382967.46,,, S_STOPPED
,stinging,,DOM_SENSE
