Time,Attribute,State,Phase
750062,,, START
1311108,tingling,1,ON_TCATA
1352248,,, S_STOPPED
1375197,,, START
1740221, decreasing sensation,1,OFF_TCATA
1977219,,, S_STOPPED
,tingling,,DOM_SENSE
