Time,Attribute,State,Phase
113855.12500000186,,, START
630241.2550000008,tingling,1,ON_TCATA
714367.5450000155,,, S_STOPPED
792412.6700000197,,, START
807703.9999999979, increasing sensation,1,OFF_TCATA
968977.8750000114, increasing sensation,0,OFF_TCATA
972138.4600000165, decreasing sensation,1,OFF_TCATA
1119756.7500000005,tingling,0,OFF_TCATA
1393854.084999999,,, S_STOPPED
,tingling,,DOM_SENSE
