Time,Attribute,State,Phase
229742.70499998238,,, START
569765.9200000344,tingling,1,ON_TCATA
672021.6650000075,warm,1,ON_TCATA
749364.2499999842,burning,1,ON_TCATA
831270.8350000321,,, S_STOPPED
843377.4200000335,,, START
933392.9999999818,burning,0,OFF_TCATA
937495.7099999883, decreasing sensation,1,OFF_TCATA
1264270.375000022,warm,0,OFF_TCATA
1443569.1649999935,,, S_STOPPED
,tingling,,DOM_SENSE
