Time,Attribute,State,Phase
445194.91500000004,,, START
649257.3299999931,painful,1,ON_TCATA
649976.2050000136,stinging,1,ON_TCATA
1046221.7900000396,,, S_STOPPED
1087942.6650000387,,, START
1621148.9549999824,stinging,0,OFF_TCATA
1621810.5000000214,painful,0,OFF_TCATA
1694120.1650000294,,, S_STOPPED
,stinging,,DOM_SENSE
