Time,Attribute,State,Phase
236015.41500000167,,, START
269070.4149999947,warm,1,ON_TCATA
280832.0850000018,tingling,1,ON_TCATA
366687.12499999674,painful,1,ON_TCATA
654300.9599999932,burning,1,ON_TCATA
837099.6250000026,,, S_STOPPED
857987.5849999953,,, START
1231844.539999991,painful,0,OFF_TCATA
1457716.7499999923,,, S_STOPPED
,burning,,DOM_SENSE
