Time,Attribute,State,Phase
115525.41999996174,,, START
533361.4999999991,tingling,1,ON_TCATA
716805.5849999655,,, S_STOPPED
746818.249999953,,, START
1346433.3349999506,,, S_STOPPED
,tingling,,DOM_SENSE
