Time,Attribute,State,Phase
138409.29499996128,,, START
516883.87499999953,tingling,1,ON_TCATA
739794.4600000046,,, S_STOPPED
763646.1300000083,,, START
883234.1699999524,burning,1,OFF_TCATA
1373523.584999959,,, S_STOPPED
,burning,,DOM_SENSE
