Time,Attribute,State,Phase
253652.36999999615,,, START
775191.039999976,warm,1,ON_TCATA
855670.209999982,,, S_STOPPED
890161.3699999871,,, START
1491582.9949999752,,, S_STOPPED
,warm,,DOM_SENSE
