Time,Attribute,State,Phase
388857.2050000075,,, START
617105.1499999885,tingling,1,ON_TCATA
648949.2949999985,cool,1,ON_TCATA
649967.0599999954,tingling,0,ON_TCATA
990309.0049999882,,, S_STOPPED
1048913.3849999926,,, START
1243498.0749999813, increasing sensation,1,OFF_TCATA
1616459.830000007, increasing sensation,0,OFF_TCATA
1652293.0699999852,,, S_STOPPED
,cool,,DOM_SENSE
