Time,Attribute,State,Phase
283826.2499999837,,, START
586243.5399999958,tingling,1,ON_TCATA
701464.4149999949,burning,1,ON_TCATA
709661.374999996,warm,1,ON_TCATA
884727.8349999979,,, S_STOPPED
909412.1250000026,,, START
1350673.8749999786,tingling,0,OFF_TCATA
1511048.6249999958,,, S_STOPPED
,warm,,DOM_SENSE
