Time,Attribute,State,Phase
56958.16999999806,,, START
532713.6299999547,cool,1,ON_TCATA
658346.6299999855,,, S_STOPPED
681286.1699999776,,, START
1215105.9200000018,cool,0,OFF_TCATA
1281821.8350000097,,, S_STOPPED
,cool,,DOM_SENSE
