Time,Attribute,State,Phase
154445.54500002414,,, START
325840.7050000096,cool,1,ON_TCATA
603124.1700000246,numbness,1,ON_TCATA
755221.4600000007,,, S_STOPPED
768298.375000013,,, START
785069.5000000123,numbness,0,OFF_TCATA
1367725.375000009,,, S_STOPPED
,cool,,DOM_SENSE
