Time,Attribute,State,Phase
74436.52500002645,,, START
564343.9250000229,tingling,1,ON_TCATA
677727.825000009,,, S_STOPPED
702138.2100000046,,, START
886890.395000024,tingling,0,OFF_TCATA
1304577.5250000006,,, S_STOPPED
,tingling,,DOM_SENSE
