Time,Attribute,State,Phase
24091.065000015078,,, START
344424.085000006,tingling,1,ON_TCATA
626393.6800000083,,, S_STOPPED
675192.005000019,,, START
861986.9600000093,tingling,0,OFF_TCATA
1277383.4050000005,,, S_STOPPED
,tingling,,DOM_SENSE
