Time,Attribute,State,Phase
218969.9150000015,,, START
459314.2100000005,cool,1,ON_TCATA
822887.165,,, S_STOPPED
846606.459999999,,, START
1152109.3299999994,tingling,1,OFF_TCATA
1455677.5850000014,,, S_STOPPED
,cool,,DOM_SENSE
