Time,Attribute,State,Phase
126329.20999999988,,, START
490318.255000002,cool,1,ON_TCATA
727286.2150000001,,, S_STOPPED
754068.6249999999,,, START
981692.2500000001,cool,0,OFF_TCATA
1354260.9599999995,,, S_STOPPED
,cool,,DOM_SENSE
