Time,Attribute,State,Phase
18217,,, START
487560,cool,1,ON_TCATA
622205,,, S_STOPPED
650313,,, START
658751,cool,0,OFF_TCATA
1252569,,, S_STOPPED
,,,DOM_SENSE
