Time,Attribute,State,Phase
221945.99999999988,,, START
652414.6649999998,tingling,1,ON_TCATA
762747.75,tingling,0,ON_TCATA
823012.0000000002,,, S_STOPPED
855406.5800000003,,, START
1461216.1250000002,,, S_STOPPED
,,,DOM_SENSE
