Time,Attribute,State,Phase
176237,,, START
636672,cool,1,ON_TCATA
777840,,, S_STOPPED
793061,,, START
1204262,cool,0,OFF_TCATA
1395814,,, S_STOPPED
,cool,,DOM_SENSE
