Time,Attribute,State,Phase
180955.12500000768,,, START
608963.0000000034,burning,1,ON_TCATA
704731.0399999988,warm,1,ON_TCATA
782242.5400000066,,, S_STOPPED
819807.6250000013,,, START
858723.5000000073,burning,0,OFF_TCATA
1420463.3350000076,,, S_STOPPED
,warm,,DOM_SENSE
