Time,Attribute,State,Phase
1063167,,, START
1350186,cool,1,ON_TCATA
1665232,,, S_STOPPED
1677716,,, START
2036500,cool,0,OFF_TCATA
2279989,,, S_STOPPED
,cool,,DOM_SENSE
