Time,Attribute,State,Phase
698421.2100000001,,, START
1298968.7900000003,,, S_STOPPED
1364635.21,,, START
1383355.6650000003,cool,1,OFF_TCATA
1552962.0850000002,cool,0,OFF_TCATA
1965551.8300000003,,, S_STOPPED
,,,DOM_SENSE
